	FSC-A	FSC-W	FSC-H	SSC-A	SSC-W	SSC-H	CD16-PE	CD14-Pe-Cy5	CD56-PE-Cy7	CD66b-BV421	Zombie	CD45-FITC	Cd27-APC	R780/60-A	IgD-BB700	Time	Well	Plate	Plate_Well	CD45_pos	IgD_pos	IgD_neg	CD27_pos	CD27_neg	CD66b_pos	CD66b_neg	CD16_pos	CD16_neg	CD14_pos	CD14_neg	nBC	NE	CD14pos_mono	CD14neg_mono	unassigned	celltype	Colour
3903	70805.695	90542.87	51250.0	36090.21	81256.3	29108.0	13.08	332.45	228.90001	121.0	335.0	6905.19	1658.4	1921.6	16670.07	32461.4	E5	not_seq_nBC1	not_seq_nBC1_E5	True	True	False	False	True	False	True	False	True	False	True	True	False	False	False	False	nBC	(0.8004936186423958, 0.47703363533737203, 0.9579547196007522)
3904	66600.9	89487.58	48775.0	14013.96	78841.0	11649.0	39.24	319.37	231.08	341.0	537.0	4818.06	1502.4	1916.0	14210.58	32729.5	E4	not_seq_nBC1	not_seq_nBC1_E4	True	True	False	False	True	False	True	False	True	False	True	True	False	False	False	False	nBC	(0.8004936186423958, 0.47703363533737203, 0.9579547196007522)
3905	113135.4	96342.74	76959.0	37743.21	88530.38	27940.0	162.41	1082.37	526.47003	801.0	860.0	14528.13	3749.6	4832.0	33204.42	32922.4	E3	not_seq_nBC1	not_seq_nBC1_E3	True	True	False	True	False	False	True	False	True	False	True	False	False	False	False	True	unassigned	(0.6804189127793346, 0.6151497514677574, 0.19405452111445337)
3906	64192.5	88204.625	47695.0	54651.66	80280.875	44614.0	0.0	615.85004	337.90002	69.0	866.0	7832.61	2738.4001	4508.8003	29994.121	33161.3	E2	not_seq_nBC1	not_seq_nBC1_E2	True	True	False	False	True	False	True	False	True	False	True	True	False	False	False	False	nBC	(0.8004936186423958, 0.47703363533737203, 0.9579547196007522)
3907	67743.9	90187.586	49227.0	20159.64	80737.125	16364.0	11.990001	244.16	229.99	177.0	657.0	8118.84	1353.6	2473.6	16545.66	33557.5	E1	not_seq_nBC1	not_seq_nBC1_E1	True	True	False	False	True	False	True	False	True	False	True	True	False	False	False	False	nBC	(0.8004936186423958, 0.47703363533737203, 0.9579547196007522)
3908	59997.598	86417.65	45500.0	19846.44	78694.11	16528.0	-14.17	118.810005	166.77	33.0	532.0	8794.83	1188.0	1307.2001	11724.99	33831.3	F1	not_seq_nBC1	not_seq_nBC1_F1	True	True	False	False	True	False	True	False	True	False	True	True	False	False	False	False	nBC	(0.8004936186423958, 0.47703363533737203, 0.9579547196007522)
3909	64505.7	87775.55	48162.0	29273.76	80372.23	23870.0	55.59	655.09	335.72	390.0	853.0	7338.45	3156.8	3084.8	26997.84	34212.5	F2	not_seq_nBC1	not_seq_nBC1_F2	True	True	False	True	False	False	True	False	True	False	True	False	False	False	False	True	unassigned	(0.6804189127793346, 0.6151497514677574, 0.19405452111445337)
3910	61421.4	84373.96	47708.0	20285.791	78605.19	16913.0	37.06	642.01	206.01001	-21.0	696.0	7586.4	2782.4001	4084.0	26222.67	34440.3	F3	not_seq_nBC1	not_seq_nBC1_F3	True	True	False	False	True	False	True	False	True	False	True	True	False	False	False	False	nBC	(0.8004936186423958, 0.47703363533737203, 0.9579547196007522)
3911	67383.9	84732.17	52118.0	14817.84	82872.67	11718.0	136.25	130.8	142.79001	207.0	672.0	5275.68	1068.0	1523.2001	11809.38	34696.7	F4	not_seq_nBC1	not_seq_nBC1_F4	True	True	False	False	True	False	True	False	True	False	True	True	False	False	False	False	nBC	(0.8004936186423958, 0.47703363533737203, 0.9579547196007522)
3912	70608.6	85283.65	54259.0	20701.65	75997.28	17852.0	101.37	138.43001	135.16	213.0	468.0	9793.59	413.6	952.8	7149.66	34894.6	F5	not_seq_nBC1	not_seq_nBC1_F5	True	True	False	False	True	False	True	False	True	False	True	True	False	False	False	False	nBC	(0.8004936186423958, 0.47703363533737203, 0.9579547196007522)
3913	63481.5	83035.414	50103.0	51605.79	76096.586	44444.0	-3.27	-55.59	40.33	249.0	347.0	8360.7	1012.8	1212.0	9596.1	35149.6	F6	not_seq_nBC1	not_seq_nBC1_F6	True	True	False	False	True	False	True	False	True	False	True	True	False	False	False	False	nBC	(0.8004936186423958, 0.47703363533737203, 0.9579547196007522)
3914	97860.59	94931.65	67558.0	40493.28	90007.05	29484.0	20.710001	466.52002	482.87003	928.0	920.0	12300.061	2996.8	3163.2	23463.03	35648.4	E6	not_seq_nBC1	not_seq_nBC1_E6	True	True	False	False	True	False	True	False	True	False	True	True	False	False	False	False	nBC	(0.8004936186423958, 0.47703363533737203, 0.9579547196007522)
3915	73483.195	86866.555	55439.0	26635.92	79072.83	22076.0	-37.06	183.12001	2.18	252.0	334.0	7524.63	858.4	990.4	7593.36	35888.7	E7	not_seq_nBC1	not_seq_nBC1_E7	True	True	False	False	True	False	True	False	True	False	True	True	False	False	False	False	nBC	(0.8004936186423958, 0.47703363533737203, 0.9579547196007522)
3916	56363.4	87401.086	42263.0	21201.9	81437.56	17062.0	23.980001	1232.79	621.30005	239.0	853.0	6984.36	4860.0	5443.2	42422.07	36115.3	E8	not_seq_nBC1	not_seq_nBC1_E8	True	True	False	True	False	False	True	False	True	False	True	False	False	False	False	True	unassigned	(0.6804189127793346, 0.6151497514677574, 0.19405452111445337)
3917	69265.8	87311.33	51991.0	43839.3	80461.88	35707.0	-5.4500003	233.26001	172.22	-16.0	530.0	8542.53	1664.0	2698.4001	17414.791	36380.0	E9	not_seq_nBC1	not_seq_nBC1_E9	True	True	False	False	True	False	True	False	True	False	True	True	False	False	False	False	nBC	(0.8004936186423958, 0.47703363533737203, 0.9579547196007522)
3918	66272.4	86979.375	49934.0	21539.46	84507.31	16704.0	30.52	128.62001	6.54	146.0	541.0	6951.3	875.2	997.60004	6411.9	36603.9	E10	not_seq_nBC1	not_seq_nBC1_E10	True	True	False	False	True	False	True	False	True	False	True	True	False	False	False	False	nBC	(0.8004936186423958, 0.47703363533737203, 0.9579547196007522)
3919	63897.297	88612.766	47257.0	25870.32	82071.71	20658.0	18.53	475.24002	206.01001	61.0	650.0	7525.5	2158.4001	2808.0	19588.92	36883.3	E11	not_seq_nBC1	not_seq_nBC1_E11	True	True	False	False	True	False	True	False	True	False	True	True	False	False	False	False	nBC	(0.8004936186423958, 0.47703363533737203, 0.9579547196007522)
3920	63751.5	85956.84	48606.0	53491.95	79735.445	43966.0	170.04001	869.82	466.52002	266.0	891.0	7080.93	3028.8	3354.4001	25001.19	37288.3	E12	not_seq_nBC1	not_seq_nBC1_E12	True	True	False	True	False	False	True	False	True	False	True	False	False	False	False	True	unassigned	(0.6804189127793346, 0.6151497514677574, 0.19405452111445337)
3921	65804.4	86964.26	49590.0	62873.16	79167.98	52047.0	114.450005	215.82	126.44	294.0	246.0	5901.21	1345.6	845.60004	7073.97	37757.5	E13	not_seq_nBC1	not_seq_nBC1_E13	True	True	False	False	True	False	True	False	True	False	True	True	False	False	False	False	nBC	(0.8004936186423958, 0.47703363533737203, 0.9579547196007522)
3922	71223.3	86742.3	53811.0	20701.65	79436.93	17079.0	-10.900001	647.46	471.97	395.0	821.0	8058.81	3368.0	3943.2	28660.41	38057.5	E14	not_seq_nBC1	not_seq_nBC1_E14	True	True	False	True	False	False	True	False	True	False	True	False	False	False	False	True	unassigned	(0.6804189127793346, 0.6151497514677574, 0.19405452111445337)
3923	53239.5	87036.125	40088.0	32404.89	86248.1	24623.0	211.46	1016.97003	349.89	690.0	865.0	8947.95	2476.0	2542.4001	20021.31	38401.0	E15	not_seq_nBC1	not_seq_nBC1_E15	True	True	False	False	True	False	True	False	True	False	True	True	False	False	False	False	nBC	(0.8004936186423958, 0.47703363533737203, 0.9579547196007522)
3924	53054.098	92239.11	37695.0	17270.37	86261.02	13121.0	165.68001	1319.99	516.66003	437.0	773.0	7410.66	3368.8	4478.4	32626.74	38772.6	E16	not_seq_nBC1	not_seq_nBC1_E16	True	True	False	True	False	False	True	False	True	False	True	False	False	False	False	True	unassigned	(0.6804189127793346, 0.6151497514677574, 0.19405452111445337)
3925	72270.0	84743.01	55890.0	18311.76	76785.43	15629.0	-39.24	566.8	341.17	-29.0	730.0	6410.16	2695.2	3172.0	25471.86	39024.6	E17	not_seq_nBC1	not_seq_nBC1_E17	True	True	False	False	True	False	True	False	True	False	True	True	False	False	False	False	nBC	(0.8004936186423958, 0.47703363533737203, 0.9579547196007522)
3926	64253.7	85902.3	49020.0	58500.54	78053.125	49119.0	3.27	262.69	112.270004	-131.0	837.0	6591.99	1868.0	2760.8	20311.02	39326.3	E18	not_seq_nBC1	not_seq_nBC1_E18	True	True	False	False	True	False	True	False	True	False	True	True	False	False	False	False	nBC	(0.8004936186423958, 0.47703363533737203, 0.9579547196007522)
3927	69919.195	87891.516	52135.0	43065.87	81411.24	34668.0	-27.25	816.41003	522.11005	149.0	771.0	7543.77	3702.4001	3822.4001	33080.88	39555.8	E19	not_seq_nBC1	not_seq_nBC1_E19	True	True	False	True	False	False	True	False	True	False	True	False	False	False	False	True	unassigned	(0.6804189127793346, 0.6151497514677574, 0.19405452111445337)
3928	62856.0	89865.195	45839.0	55438.14	79789.04	45535.0	39.24	1303.64	890.53	316.0	1186.0	13338.84	4859.2	7767.2	55259.79	39893.8	E20	not_seq_nBC1	not_seq_nBC1_E20	True	True	False	True	False	False	True	False	True	False	True	False	False	False	False	True	unassigned	(0.6804189127793346, 0.6151497514677574, 0.19405452111445337)
3929	78198.3	89286.95	57397.0	28050.541	79108.37	23238.0	20.710001	596.23004	434.91	597.0	1124.0	7401.96	3583.2	4124.0	27109.2	40119.5	E21	not_seq_nBC1	not_seq_nBC1_E21	True	True	False	True	False	False	True	False	True	False	True	False	False	False	False	True	unassigned	(0.6804189127793346, 0.6151497514677574, 0.19405452111445337)
3930	58705.2	87594.01	43922.0	16718.791	78487.305	13960.0	105.73	642.01	203.83	287.0	366.0	4751.07	1804.0	1806.4	12839.46	40404.2	E22	not_seq_nBC1	not_seq_nBC1_E22	True	True	False	False	True	False	True	False	True	False	True	True	False	False	False	False	nBC	(0.8004936186423958, 0.47703363533737203, 0.9579547196007522)
3931	68870.695	86025.69	52467.0	37966.8	78524.08	31687.0	-44.690002	327.0	226.72	-96.0	497.0	6320.55	1698.4	2567.2	16017.57	40727.2	E23	not_seq_nBC1	not_seq_nBC1_E23	True	True	False	False	True	False	True	False	True	False	True	True	False	False	False	False	nBC	(0.8004936186423958, 0.47703363533737203, 0.9579547196007522)
3932	64575.0	87022.42	48631.0	22144.11	78254.86	18545.0	-78.48	656.18	420.74002	-26.0	521.0	8613.87	3193.6	2807.2	23153.31	41326.5	E24	not_seq_nBC1	not_seq_nBC1_E24	True	True	False	True	False	False	True	False	True	False	True	False	False	False	False	True	unassigned	(0.6804189127793346, 0.6151497514677574, 0.19405452111445337)
3933	63577.797	85779.12	48574.0	20589.42	78078.24	17282.0	-50.140003	495.95	279.04	110.0	660.0	6812.1	2481.6	3232.8	23005.41	41656.4	F24	not_seq_nBC1	not_seq_nBC1_F24	True	True	False	False	True	False	True	False	True	False	True	True	False	False	False	False	nBC	(0.8004936186423958, 0.47703363533737203, 0.9579547196007522)
3934	72235.8	87318.24	54216.0	23582.22	78923.734	19582.0	-18.53	516.66003	215.82	22.0	558.0	8003.13	2241.6	1892.8	18321.33	41906.6	F23	not_seq_nBC1	not_seq_nBC1_F23	True	True	False	False	True	False	True	False	True	False	True	True	False	False	False	False	nBC	(0.8004936186423958, 0.47703363533737203, 0.9579547196007522)
3935	62342.098	83260.01	49071.0	13150.92	76725.61	11233.0	80.66	320.46002	172.22	246.0	282.0	7608.15	682.4	1028.8	7880.46	42261.6	F22	not_seq_nBC1	not_seq_nBC1_F22	True	True	False	False	True	False	True	False	True	False	True	True	False	False	False	False	nBC	(0.8004936186423958, 0.47703363533737203, 0.9579547196007522)
3936	76249.8	87733.19	56958.0	26029.53	80133.0	21288.0	80.66	573.34	322.64	111.0	655.0	9062.79	1813.6	2872.0	17548.77	42451.7	F21	not_seq_nBC1	not_seq_nBC1_F21	True	True	False	False	True	False	True	False	True	False	True	True	False	False	False	False	nBC	(0.8004936186423958, 0.47703363533737203, 0.9579547196007522)
3937	66042.9	86220.59	50199.0	20989.62	75382.28	18248.0	-39.24	179.85	143.88	227.0	141.0	5638.47	864.8	984.8	6391.89	42787.7	F20	not_seq_nBC1	not_seq_nBC1_F20	True	True	False	False	True	False	True	False	True	False	True	True	False	False	False	False	nBC	(0.8004936186423958, 0.47703363533737203, 0.9579547196007522)
3938	64072.797	85399.12	49170.0	61247.13	79128.88	50726.0	-13.08	897.07	457.80002	248.0	959.0	13568.5205	4092.8	4260.0	33628.98	43032.9	F19	not_seq_nBC1	not_seq_nBC1_F19	True	True	False	True	False	False	True	False	True	False	True	False	False	False	False	True	unassigned	(0.6804189127793346, 0.6151497514677574, 0.19405452111445337)
3939	71097.3	93422.21	49875.0	29770.53	85179.72	22905.0	54.5	575.52	587.51	435.0	1017.0	5199.99	3777.6	4532.8003	30370.83	43384.7	F18	not_seq_nBC1	not_seq_nBC1_F18	True	True	False	True	False	False	True	False	True	False	True	False	False	False	False	True	unassigned	(0.6804189127793346, 0.6151497514677574, 0.19405452111445337)
3940	65700.9	87752.96	49067.0	21533.371	80969.14	17429.0	103.55	336.81	342.26	303.0	544.0	10028.49	1878.4	3157.6	16904.97	43773.5	F17	not_seq_nBC1	not_seq_nBC1_F17	True	True	False	False	True	False	True	False	True	False	True	True	False	False	False	False	nBC	(0.8004936186423958, 0.47703363533737203, 0.9579547196007522)
3941	88780.5	93540.6	62201.0	32576.28	85002.35	25116.0	64.310005	640.92004	536.28	568.0	875.0	10638.36	2872.8	3122.4001	27253.621	44050.5	F16	not_seq_nBC1	not_seq_nBC1_F16	True	True	False	False	True	False	True	False	True	False	True	True	False	False	False	False	nBC	(0.8004936186423958, 0.47703363533737203, 0.9579547196007522)
3942	77154.3	86848.12	58221.0	25990.38	80526.93	21152.0	-82.840004	31.61	161.32	196.0	350.0	9445.59	1212.0	1443.2001	7558.56	44392.1	F15	not_seq_nBC1	not_seq_nBC1_F15	True	True	False	False	True	False	True	False	True	False	True	True	False	False	False	False	nBC	(0.8004936186423958, 0.47703363533737203, 0.9579547196007522)
3943	72990.0	89591.56	53392.0	46012.56	83891.484	35945.0	41.420002	620.21	451.26	5.0	877.0	7885.68	2180.8	2693.6	20940.9	44603.0	F14	not_seq_nBC1	not_seq_nBC1_F14	True	True	False	False	True	False	True	False	True	False	True	True	False	False	False	False	nBC	(0.8004936186423958, 0.47703363533737203, 0.9579547196007522)
3944	87003.9	89833.12	63472.0	67203.15	83705.06	52616.0	61.04	328.09	358.61002	213.0	622.0	13048.26	1769.6	2241.6	14396.76	44832.0	F13	not_seq_nBC1	not_seq_nBC1_F13	True	True	False	False	True	False	True	False	True	False	True	True	False	False	False	False	nBC	(0.8004936186423958, 0.47703363533737203, 0.9579547196007522)
3945	109352.695	101206.555	70811.0	39990.42	92386.23	28368.0	249.61	631.11005	513.39	837.0	801.0	13906.08	2289.6	1993.6	12895.14	45056.3	F12	not_seq_nBC1	not_seq_nBC1_F12	True	True	False	False	True	False	True	False	True	False	True	True	False	False	False	False	nBC	(0.8004936186423958, 0.47703363533737203, 0.9579547196007522)
3946	56887.2	87538.08	42589.0	51766.742	78173.77	43398.0	134.07	677.98004	347.71002	374.0	947.0	9227.22	2475.2	3996.8	24309.541	45338.7	F11	not_seq_nBC1	not_seq_nBC1_F11	True	True	False	False	True	False	True	False	True	False	True	True	False	False	False	False	nBC	(0.8004936186423958, 0.47703363533737203, 0.9579547196007522)
3947	99667.8	92435.03	70664.0	33798.63	80289.51	27588.0	-13.08	303.02002	85.020004	176.0	540.0	15679.14	1536.8	1069.6	6605.04	45762.5	F10	not_seq_nBC1	not_seq_nBC1_F10	True	True	False	False	True	False	True	False	True	False	True	True	False	False	False	False	nBC	(0.8004936186423958, 0.47703363533737203, 0.9579547196007522)
3948	58810.5	85430.67	45115.0	52370.52	80067.055	42866.0	-11.990001	560.26	123.170006	298.0	672.0	7470.69	2340.8	2536.0	20187.48	46315.6	F9	not_seq_nBC1	not_seq_nBC1_F9	True	True	False	False	True	False	True	False	True	False	True	True	False	False	False	False	nBC	(0.8004936186423958, 0.47703363533737203, 0.9579547196007522)
3949	56270.7	82238.89	44842.0	39666.78	73028.69	35597.0	45.780003	127.53001	77.39	111.0	673.0	6687.69	989.60004	1516.0	9743.13	46535.7	F8	not_seq_nBC1	not_seq_nBC1_F8	True	True	False	False	True	False	True	False	True	False	True	True	False	False	False	False	nBC	(0.8004936186423958, 0.47703363533737203, 0.9579547196007522)
3950	96929.09	98947.73	64199.0	32032.53	92528.38	22688.0	68.670006	430.55002	372.78	217.0	972.0	12747.24	2185.6	2160.0	19952.58	46844.3	F7	not_seq_nBC1	not_seq_nBC1_F7	True	True	False	False	True	False	True	False	True	False	True	True	False	False	False	False	nBC	(0.8004936186423958, 0.47703363533737203, 0.9579547196007522)
3951	74064.6	85511.64	56763.0	24215.58	77165.83	20566.0	-37.06	372.78	236.53001	451.0	450.0	5160.84	1203.2001	1860.0	12263.5205	47376.6	G7	not_seq_nBC1	not_seq_nBC1_G7	True	True	False	False	True	False	True	False	True	False	True	True	False	False	False	False	nBC	(0.8004936186423958, 0.47703363533737203, 0.9579547196007522)
3952	87070.5	93192.21	61231.0	25496.22	85051.42	19646.0	-28.34	537.37	218.0	111.0	810.0	5213.91	2428.8	2757.6	17866.32	47643.0	G6	not_seq_nBC1	not_seq_nBC1_G6	True	True	False	False	True	False	True	False	True	False	True	True	False	False	False	False	nBC	(0.8004936186423958, 0.47703363533737203, 0.9579547196007522)
3953	100115.09	98429.94	66658.0	30228.15	84990.01	23309.0	104.64	836.03	433.82	1111.0	979.0	8485.98	2283.2	2456.0	19010.37	48040.0	G5	not_seq_nBC1	not_seq_nBC1_G5	True	True	False	False	True	False	True	False	True	False	True	True	False	False	False	False	nBC	(0.8004936186423958, 0.47703363533737203, 0.9579547196007522)
3954	66429.9	88273.29	49319.0	63382.11	80994.64	51285.0	-34.88	219.09001	98.100006	281.0	522.0	8874.0	1342.4	1458.4	13951.32	48463.2	G4	not_seq_nBC1	not_seq_nBC1_G4	True	True	False	False	True	False	True	False	True	False	True	True	False	False	False	False	nBC	(0.8004936186423958, 0.47703363533737203, 0.9579547196007522)
3955	59796.9	87484.086	44795.0	42099.3	79929.88	34518.0	-38.15	271.41	272.5	185.0	729.0	6808.62	2290.4001	2307.2	17559.21	48718.2	G3	not_seq_nBC1	not_seq_nBC1_G3	True	True	False	False	True	False	True	False	True	False	True	True	False	False	False	False	nBC	(0.8004936186423958, 0.47703363533737203, 0.9579547196007522)
3956	59317.2	85268.96	45590.0	16611.78	76677.67	14198.0	-77.39	178.76001	155.87001	51.0	297.0	6290.1	748.0	1352.8	9722.25	49261.7	G2	not_seq_nBC1	not_seq_nBC1_G2	True	True	False	False	True	False	True	False	True	False	True	True	False	False	False	False	nBC	(0.8004936186423958, 0.47703363533737203, 0.9579547196007522)
3957	55376.098	81387.01	44591.0	32554.53	76044.12	28056.0	29.43	325.91	198.38	241.0	448.0	5637.6	1728.8	2741.6	16980.66	49476.0	G1	not_seq_nBC1	not_seq_nBC1_G1	True	True	False	False	True	False	True	False	True	False	True	True	False	False	False	False	nBC	(0.8004936186423958, 0.47703363533737203, 0.9579547196007522)
3958	55539.0	80924.09	44978.0	15403.35	72353.35	13952.0	-15.26	343.35	150.42	62.0	239.0	4970.31	654.4	936.0	7040.04	49761.5	H1	not_seq_nBC1	not_seq_nBC1_H1	True	True	False	False	True	False	True	False	True	False	True	True	False	False	False	False	nBC	(0.8004936186423958, 0.47703363533737203, 0.9579547196007522)
3959	54368.098	83602.805	42619.0	18980.791	81217.36	15316.0	38.15	523.2	467.61002	-37.0	440.0	7714.29	2517.6	3152.0	22011.0	50044.8	H2	not_seq_nBC1	not_seq_nBC1_H2	True	True	False	False	True	False	True	False	True	False	True	True	False	False	False	False	nBC	(0.8004936186423958, 0.47703363533737203, 0.9579547196007522)
3960	99169.195	96805.78	67136.0	25464.03	84109.2	19841.0	-34.88	390.22	243.07	571.0	596.0	12608.04	1941.6	2130.4001	12754.2	50415.5	H3	not_seq_nBC1	not_seq_nBC1_H3	True	True	False	False	True	False	True	False	True	False	True	True	False	False	False	False	nBC	(0.8004936186423958, 0.47703363533737203, 0.9579547196007522)
3961	74092.5	88165.7	55075.0	18534.48	77367.88	15700.0	17.44	231.08	246.34001	435.0	724.0	11858.97	524.0	809.60004	9326.4	50627.1	H4	not_seq_nBC1	not_seq_nBC1_H4	True	True	False	False	True	False	True	False	True	False	True	True	False	False	False	False	nBC	(0.8004936186423958, 0.47703363533737203, 0.9579547196007522)
3962	57991.5	87232.164	43568.0	27768.66	81199.664	22412.0	161.32	364.06	434.91	260.0	739.0	8544.2705	2648.8	2831.2	19922.13	50901.4	H5	not_seq_nBC1	not_seq_nBC1_H5	True	True	False	False	True	False	True	False	True	False	True	True	False	False	False	False	nBC	(0.8004936186423958, 0.47703363533737203, 0.9579547196007522)
3963	61496.098	86846.71	46406.0	20294.49	78397.86	16965.0	-2.18	416.38	162.41	638.0	548.0	5519.2803	1347.2001	1752.8	13595.49	51140.4	H6	not_seq_nBC1	not_seq_nBC1_H6	True	True	False	False	True	False	True	False	True	False	True	True	False	False	False	False	nBC	(0.8004936186423958, 0.47703363533737203, 0.9579547196007522)
3964	70259.4	89954.87	51187.0	54275.82	81342.37	43729.0	-30.52	239.8	252.88	486.0	676.0	9674.4	1308.0	1969.6	15111.03	51750.5	H7	not_seq_nBC1	not_seq_nBC1_H7	True	True	False	False	True	False	True	False	True	False	True	True	False	False	False	False	nBC	(0.8004936186423958, 0.47703363533737203, 0.9579547196007522)
3965	67984.195	91329.38	48784.0	17318.22	79097.28	14349.0	68.670006	365.15002	208.19	45.0	625.0	7508.1	1827.2001	2300.8	16615.26	52170.1	H8	not_seq_nBC1	not_seq_nBC1_H8	True	True	False	False	True	False	True	False	True	False	True	True	False	False	False	False	nBC	(0.8004936186423958, 0.47703363533737203, 0.9579547196007522)
3966	61997.4	84215.51	48246.0	57301.68	79561.92	47200.0	162.41	649.64	512.3	158.0	951.0	7771.71	3824.8	3690.4001	30751.89	52572.8	G8	not_seq_nBC1	not_seq_nBC1_G8	True	True	False	True	False	False	True	False	True	False	True	False	False	False	False	True	unassigned	(0.6804189127793346, 0.6151497514677574, 0.19405452111445337)
3967	67366.8	91744.945	48122.0	35080.14	77360.93	29718.0	-31.61	280.13	309.56	140.0	676.0	7314.09	2292.8	3148.0	21087.93	52901.1	G9	not_seq_nBC1	not_seq_nBC1_G9	True	True	False	False	True	False	True	False	True	False	True	True	False	False	False	False	nBC	(0.8004936186423958, 0.47703363533737203, 0.9579547196007522)
3968	58488.297	89052.555	43043.0	61279.32	80236.59	50052.0	71.94	566.8	437.09003	425.0	854.0	9550.86	3184.8	3344.8	28094.91	53129.0	G10	not_seq_nBC1	not_seq_nBC1_G10	True	True	False	True	False	False	True	False	True	False	True	False	False	False	False	True	unassigned	(0.6804189127793346, 0.6151497514677574, 0.19405452111445337)
3969	65389.5	86245.5	49688.0	59851.65	79428.91	49383.0	29.43	413.11002	255.06001	331.0	631.0	8718.2705	2654.4001	2666.4001	22740.06	53488.5	G11	not_seq_nBC1	not_seq_nBC1_G11	True	True	False	False	True	False	True	False	True	False	True	True	False	False	False	False	nBC	(0.8004936186423958, 0.47703363533737203, 0.9579547196007522)
3970	85269.6	99010.09	56441.0	58389.18	88095.26	43437.0	71.94	568.98004	295.39	911.0	966.0	8610.39	1492.8	1708.0	12236.55	53912.1	G12	not_seq_nBC1	not_seq_nBC1_G12	True	True	False	False	True	False	True	False	True	False	True	True	False	False	False	False	nBC	(0.8004936186423958, 0.47703363533737203, 0.9579547196007522)
3971	61291.797	86177.49	46611.0	60351.03	76782.92	51511.0	-13.08	621.30005	240.89001	389.0	906.0	8343.3	2246.4001	3302.4001	23712.72	54138.7	G13	not_seq_nBC1	not_seq_nBC1_G13	True	True	False	False	True	False	True	False	True	False	True	True	False	False	False	False	nBC	(0.8004936186423958, 0.47703363533737203, 0.9579547196007522)
3972	66499.195	88840.914	49055.0	19857.75	80160.0	16235.0	180.94	156.96	204.92001	699.0	686.0	8235.42	1056.8	1236.8	7946.58	54554.2	G14	not_seq_nBC1	not_seq_nBC1_G14	True	True	False	False	True	False	True	False	True	False	True	True	False	False	False	False	nBC	(0.8004936186423958, 0.47703363533737203, 0.9579547196007522)
3973	63841.5	87716.81	47698.0	25013.371	81196.51	20189.0	6.54	211.46	6.54	241.0	362.0	5342.67	975.2	1275.2001	8224.98	54787.4	G15	not_seq_nBC1	not_seq_nBC1_G15	True	True	False	False	True	False	True	False	True	False	True	True	False	False	False	False	nBC	(0.8004936186423958, 0.47703363533737203, 0.9579547196007522)
3974	64734.297	91567.78	46331.0	46183.082	83147.57	36401.0	78.48	873.09	652.91003	555.0	733.0	11571.87	4350.4	4662.4	37597.05	54998.0	G16	not_seq_nBC1	not_seq_nBC1_G16	True	True	False	True	False	False	True	False	True	False	True	False	False	False	False	True	unassigned	(0.6804189127793346, 0.6151497514677574, 0.19405452111445337)
3975	70359.3	88742.625	51960.0	63171.57	80862.78	51198.0	110.090004	1256.77	978.82	61.0	1288.0	9403.83	6738.4	7552.0	60826.92	55373.2	G17	not_seq_nBC1	not_seq_nBC1_G17	True	True	False	True	False	False	True	False	True	False	True	False	False	False	False	True	unassigned	(0.6804189127793346, 0.6151497514677574, 0.19405452111445337)
3976	66033.0	90228.49	47962.0	64994.22	79047.25	53885.0	20.710001	161.32	192.93001	297.0	584.0	6618.96	915.2	1484.8	13893.03	55798.3	G18	not_seq_nBC1	not_seq_nBC1_G18	True	True	False	False	True	False	True	False	True	False	True	True	False	False	False	False	nBC	(0.8004936186423958, 0.47703363533737203, 0.9579547196007522)
3977	68119.195	88886.98	50224.0	36349.47	80474.25	29602.0	47.960003	572.25	147.15001	184.0	506.0	9072.36	2048.8	2677.6	18797.22	56091.4	G19	not_seq_nBC1	not_seq_nBC1_G19	True	True	False	False	True	False	True	False	True	False	True	True	False	False	False	False	nBC	(0.8004936186423958, 0.47703363533737203, 0.9579547196007522)
3978	62542.797	85671.984	47843.0	49590.0	74793.57	43452.0	-14.17	273.59	162.41	514.0	630.0	7435.89	1230.4	1136.0	10092.0	56313.0	G20	not_seq_nBC1	not_seq_nBC1_G20	True	True	False	False	True	False	True	False	True	False	True	True	False	False	False	False	nBC	(0.8004936186423958, 0.47703363533737203, 0.9579547196007522)
3979	74033.1	88882.59	54587.0	18757.2	77999.48	15760.0	-44.690002	393.49002	249.61	237.0	355.0	7107.0303	1358.4	1728.0	12198.2705	56553.7	G21	not_seq_nBC1	not_seq_nBC1_G21	True	True	False	False	True	False	True	False	True	False	True	True	False	False	False	False	nBC	(0.8004936186423958, 0.47703363533737203, 0.9579547196007522)
3980	59797.797	95557.5	41011.0	22736.58	82855.016	17984.0	33.79	248.52	280.13	-66.0	410.0	14987.49	854.4	1244.8	10294.71	56972.6	G22	not_seq_nBC1	not_seq_nBC1_G22	True	True	False	False	True	False	True	False	True	False	True	True	False	False	False	False	nBC	(0.8004936186423958, 0.47703363533737203, 0.9579547196007522)
3981	58513.5	86385.55	44391.0	56583.93	77378.445	47924.0	68.670006	301.93002	196.20001	212.0	271.0	6108.27	811.2	1040.0	9063.66	57354.2	G23	not_seq_nBC1	not_seq_nBC1_G23	True	True	False	False	True	False	True	False	True	False	True	True	False	False	False	False	nBC	(0.8004936186423958, 0.47703363533737203, 0.9579547196007522)
